Grid_ID,Side,Entry_Date,Exit_Date,Entry_Price,Exit_Price,Qty_Closed,PnL_USD,PnL_Pct,Reason,Entry_RSI,Entry_ADX,Entry_BBW,System_Load_Entry,System_Load_Exit,MAE_Pct,Duration_Min
G_1757715300,SHORT,2025-09-12 22:15:00,2025-09-13 01:15:00,321.44,321.44,0.1,0.0,0.0,RUNNER_BE,53.13,26.77,0.0127,9,9,-0.12,180
G_1757728800,LONG,2025-09-13 02:00:00,2025-09-13 03:30:00,318.25,319.716,0.1,0.15,0.46,TP_MAIN_MID,36.18,22.4,0.0128,8,9,-0.25,90
G_1757728800,LONG,2025-09-13 02:00:00,2025-09-13 05:00:00,318.25,318.25,0.1,0.0,0.0,RUNNER_BE,36.18,22.4,0.0128,8,9,-0.25,180
G_1757740500,LONG,2025-09-13 05:15:00,2025-09-13 08:30:00,317.47,317.5435,0.1,0.01,0.02,TP_MAIN_MID,43.09,15.23,0.0105,8,10,-0.62,195
G_1757745900,LONG,2025-09-13 06:45:00,2025-09-13 08:30:00,316.19,317.5435,0.1,0.14,0.43,TP_MAIN_MID,28.95,16.4,0.0101,9,10,-0.22,105
G_1757740500,LONG,2025-09-13 05:15:00,2025-09-13 08:45:00,317.47,317.47,0.1,0.0,0.0,RUNNER_BE,43.09,15.23,0.0105,8,10,-0.62,210
G_1757756700,SHORT,2025-09-13 09:45:00,2025-09-13 11:00:00,319.89,317.718,0.1,0.22,0.68,TP_MAIN_MID,66.67,16.85,0.0124,9,10,-0.32,75
G_1757756700,SHORT,2025-09-13 09:45:00,2025-09-13 11:45:00,319.89,319.89,0.1,0.0,0.0,RUNNER_BE,66.67,16.85,0.0124,9,10,-0.32,120
G_1757745900,LONG,2025-09-13 06:45:00,2025-09-13 13:45:00,316.19,316.19,0.1,0.0,0.0,RUNNER_BE,28.95,16.4,0.0101,9,10,-0.82,420
G_1757769300,SHORT,2025-09-13 13:15:00,2025-09-13 13:45:00,321.35,319.2135,0.1,0.21,0.66,TP_MAIN_MID,58.86,17.34,0.012,9,10,0.0,30
