Strategy,Side,PnL,Time,Reason
SHADOW,SHORT,2.093600106353606,2024-12-28 13:45:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2024-12-28 14:15:00,SL_HIT
SWING,SHORT,-2.0,2024-12-28 14:15:00,SL_HIT
SHADOW,SHORT,3.461483492925543,2024-12-28 17:15:00,SHADOW_TRAIL
SHADOW,SHORT,3.3529131458210317,2024-12-28 17:15:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2024-12-28 18:45:00,SL_HIT
SWING,SHORT,-2.0,2024-12-28 18:45:00,SL_HIT
SWING,SHORT,-2.0,2024-12-28 19:30:00,SL_HIT
SWING,SHORT,-2.0,2024-12-28 20:00:00,SL_HIT
SWING,SHORT,-2.0,2024-12-28 20:15:00,SL_HIT
SWING,SHORT,-2.0,2024-12-28 20:45:00,SL_HIT
TREND,LONG,-0.43,2024-12-28 21:30:00,SL_TRAIL
SWING,SHORT,-2.0,2024-12-28 21:30:00,SL_HIT
SWING,SHORT,-2.0,2024-12-28 21:30:00,SL_HIT
TREND,LONG,-2.07,2024-12-29 00:30:00,SL_TRAIL
TREND,LONG,-1.39,2024-12-29 05:15:00,SL_TRAIL
SWING,LONG,-2.0,2024-12-29 07:15:00,SL_HIT
SWING,LONG,-2.0,2024-12-29 07:15:00,SL_HIT
SWING,LONG,-2.0,2024-12-29 07:30:00,SL_HIT
SHADOW,SHORT,1.296405073678523,2024-12-29 12:00:00,CASHFLOW
SHADOW,SHORT,1.281556322175397,2024-12-29 12:45:00,CASHFLOW
SWING,LONG,-2.0,2024-12-29 16:00:00,SL_HIT
SWING,LONG,-2.0,2024-12-29 16:00:00,SL_HIT
SWING,LONG,-2.0,2024-12-29 16:15:00,SL_HIT
SHADOW,SHORT,3.98271713950889,2024-12-29 17:00:00,CASHFLOW
TREND,SHORT,-0.04,2024-12-29 22:30:00,SL_TRAIL
TREND,SHORT,-0.48,2024-12-29 23:45:00,SL_TRAIL
TREND,SHORT,-1.3,2024-12-30 00:00:00,SL_TRAIL
SWING,SHORT,-2.0,2024-12-30 01:15:00,SL_HIT
SWING,LONG,3.0,2024-12-30 01:30:00,TP_HIT
SWING,SHORT,-2.0,2024-12-30 01:45:00,SL_HIT
TREND,SHORT,-1.8,2024-12-30 05:30:00,SL_TRAIL
TREND,SHORT,-1.61,2024-12-30 08:00:00,SL_TRAIL
SWING,SHORT,3.0,2024-12-30 09:00:00,TP_HIT
TREND,SHORT,-0.9,2024-12-30 10:00:00,SL_TRAIL
TREND,SHORT,-1.19,2024-12-30 11:45:00,SL_TRAIL
SWING,SHORT,3.0,2024-12-30 13:30:00,TP_HIT
SWING,SHORT,3.0,2024-12-30 13:30:00,TP_HIT
SWING,SHORT,3.0,2024-12-30 13:45:00,TP_HIT
TREND,SHORT,0.94,2024-12-30 16:15:00,SL_TRAIL
TREND,SHORT,-1.54,2024-12-30 17:45:00,SL_TRAIL
TREND,SHORT,0.69,2024-12-30 21:30:00,SL_TRAIL
SWING,SHORT,3.0,2024-12-30 21:30:00,TP_HIT
SWING,SHORT,3.0,2024-12-30 23:00:00,TP_HIT
SWING,SHORT,3.0,2024-12-30 23:00:00,TP_HIT
TREND,SHORT,2.12,2024-12-31 02:45:00,SL_TRAIL
TREND,SHORT,1.05,2024-12-31 08:15:00,SL_TRAIL
TREND,SHORT,0.01,2024-12-31 13:15:00,SL_TRAIL
SWING,SHORT,-2.0,2024-12-31 13:45:00,SL_HIT
SWING,SHORT,-2.0,2024-12-31 13:45:00,SL_HIT
SWING,SHORT,-2.0,2024-12-31 13:45:00,SL_HIT
SHADOW,SHORT,3.0366279038896233,2024-12-31 14:00:00,SHADOW_TRAIL
SHADOW,SHORT,4.6881317629163135,2024-12-31 14:00:00,SHADOW_TRAIL
SHADOW,SHORT,6.7717406569593805,2024-12-31 14:00:00,SHADOW_TRAIL
SHADOW,SHORT,5.979630524154471,2024-12-31 14:00:00,SHADOW_TRAIL
SHADOW,SHORT,0.013105224367370586,2024-12-31 14:15:00,SHADOW_TRAIL
SWING,SHORT,3.0,2024-12-31 16:00:00,TP_HIT
SWING,SHORT,3.0,2024-12-31 16:00:00,TP_HIT
SWING,SHORT,3.0,2024-12-31 17:15:00,TP_HIT
SHADOW,SHORT,4.581179826842255,2024-12-31 17:30:00,CASHFLOW
TREND,SHORT,1.83,2024-12-31 22:45:00,SL_TRAIL
TREND,SHORT,-0.92,2025-01-01 00:45:00,SL_TRAIL
TREND,SHORT,-1.41,2025-01-01 02:30:00,SL_TRAIL
SHADOW,SHORT,1.990813423552165,2025-01-01 04:30:00,CASHFLOW
TREND,SHORT,0.32,2025-01-01 06:45:00,SL_TRAIL
TREND,SHORT,-0.81,2025-01-01 07:15:00,SL_TRAIL
SHADOW,SHORT,1.7977313387982177,2025-01-01 09:15:00,CASHFLOW
SHADOW,SHORT,1.7959000140969301,2025-01-01 09:15:00,CASHFLOW
TREND,SHORT,-0.23,2025-01-01 11:30:00,SL_TRAIL
TREND,SHORT,-1.45,2025-01-01 13:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-01 15:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-01 15:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-01 15:45:00,SL_HIT
SHADOW,SHORT,1.8278449929222609,2025-01-01 17:00:00,CASHFLOW
TREND,SHORT,-1.77,2025-01-01 18:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-02 00:15:00,SL_HIT
SWING,SHORT,-2.0,2025-01-02 00:15:00,SL_HIT
SWING,SHORT,-2.0,2025-01-02 00:15:00,SL_HIT
SHADOW,SHORT,0.276327909118814,2025-01-02 00:45:00,SHADOW_TRAIL
TREND,LONG,-1.13,2025-01-02 01:45:00,SL_TRAIL
TREND,LONG,0.64,2025-01-02 04:30:00,SL_TRAIL
SWING,LONG,3.0,2025-01-02 04:45:00,TP_HIT
SWING,LONG,3.0,2025-01-02 05:45:00,TP_HIT
TREND,LONG,0.38,2025-01-02 14:00:00,SL_TRAIL
TREND,LONG,-0.49,2025-01-02 16:00:00,SL_TRAIL
TREND,LONG,0.27,2025-01-02 21:00:00,SL_TRAIL
TREND,LONG,-0.97,2025-01-03 00:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-03 01:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-03 01:30:00,SL_HIT
TREND,LONG,-1.18,2025-01-03 02:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-03 04:45:00,SL_HIT
SHADOW,SHORT,2.8314556573651757,2025-01-03 04:45:00,CASHFLOW
SWING,LONG,-2.0,2025-01-03 07:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-03 07:15:00,SL_HIT
SWING,LONG,-2.0,2025-01-03 08:00:00,SL_HIT
TREND,SHORT,-1.16,2025-01-03 10:30:00,SL_TRAIL
TREND,SHORT,-1.0,2025-01-03 11:30:00,SL_TRAIL
SWING,LONG,3.0,2025-01-03 11:30:00,TP_HIT
SWING,LONG,3.0,2025-01-03 12:00:00,TP_HIT
SWING,LONG,3.0,2025-01-03 12:00:00,TP_HIT
SWING,SHORT,-2.0,2025-01-03 12:30:00,SL_HIT
TREND,LONG,1.13,2025-01-03 14:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-03 14:00:00,SL_HIT
TREND,LONG,1.8,2025-01-04 00:00:00,SL_TRAIL
TREND,LONG,-0.81,2025-01-04 00:30:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-04 01:00:00,SL_HIT
TREND,LONG,-0.38,2025-01-04 08:00:00,SL_TRAIL
TREND,LONG,0.83,2025-01-04 12:15:00,SL_TRAIL
SWING,LONG,3.0,2025-01-04 13:00:00,TP_HIT
TREND,LONG,0.23,2025-01-04 13:15:00,SL_TRAIL
SWING,LONG,3.0,2025-01-04 13:15:00,TP_HIT
SWING,LONG,3.0,2025-01-04 13:15:00,TP_HIT
TREND,LONG,-1.14,2025-01-04 15:15:00,SL_TRAIL
TREND,LONG,-0.9,2025-01-04 23:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-05 01:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-05 01:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-05 01:45:00,SL_HIT
TREND,LONG,-1.01,2025-01-05 05:30:00,SL_TRAIL
TREND,LONG,-1.04,2025-01-05 07:45:00,SL_TRAIL
TREND,SHORT,-0.91,2025-01-05 22:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-06 00:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-06 00:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-06 00:45:00,SL_HIT
TREND,SHORT,0.57,2025-01-06 01:45:00,SL_TRAIL
TREND,SHORT,-1.31,2025-01-06 02:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-01-06 08:30:00,TP_HIT
TREND,SHORT,0.44,2025-01-06 11:30:00,SL_TRAIL
TREND,SHORT,-1.35,2025-01-06 14:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-06 15:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-06 16:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-06 16:00:00,SL_HIT
TREND,LONG,-1.97,2025-01-06 17:00:00,SL_TRAIL
TREND,LONG,-1.18,2025-01-06 21:00:00,SL_TRAIL
SWING,SHORT,3.0,2025-01-06 23:00:00,TP_HIT
TREND,SHORT,-0.46,2025-01-06 23:45:00,SL_TRAIL
TREND,SHORT,-0.33,2025-01-07 01:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-07 03:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-07 03:00:00,SL_HIT
TREND,SHORT,0.71,2025-01-07 08:45:00,SL_TRAIL
TREND,SHORT,0.56,2025-01-07 11:30:00,SL_TRAIL
TREND,SHORT,-0.85,2025-01-07 13:15:00,SL_TRAIL
TREND,SHORT,2.46,2025-01-07 15:00:00,SL_TRAIL
TREND,SHORT,2.48,2025-01-07 21:15:00,SL_TRAIL
TREND,SHORT,-0.32,2025-01-08 00:15:00,SL_TRAIL
TREND,SHORT,4.45,2025-01-08 07:45:00,SL_TRAIL
TREND,SHORT,0.23,2025-01-08 13:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-01-08 16:30:00,TP_HIT
SWING,SHORT,3.0,2025-01-08 16:45:00,TP_HIT
SWING,SHORT,3.0,2025-01-08 16:45:00,TP_HIT
TREND,SHORT,2.4,2025-01-08 17:00:00,SL_TRAIL
TREND,SHORT,-0.56,2025-01-08 17:45:00,SL_TRAIL
TREND,SHORT,-2.51,2025-01-08 19:15:00,SL_TRAIL
SHADOW,SHORT,13.702741851652286,2025-01-08 19:15:00,SHADOW_TRAIL
SHADOW,SHORT,15.370237520390615,2025-01-08 19:15:00,SHADOW_TRAIL
SHADOW,SHORT,13.798416776383032,2025-01-08 19:15:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-01-08 22:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-08 22:30:00,SL_HIT
SHADOW,SHORT,16.982689084720207,2025-01-08 22:30:00,SHADOW_TRAIL
SHADOW,SHORT,16.183181567796968,2025-01-08 22:30:00,SHADOW_TRAIL
TREND,SHORT,-0.98,2025-01-09 00:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-09 01:15:00,SL_HIT
SHADOW,SHORT,2.1961798752607566,2025-01-09 03:15:00,CASHFLOW
SWING,SHORT,3.0,2025-01-09 04:00:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 07:00:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 07:15:00,TP_HIT
TREND,SHORT,2.24,2025-01-09 08:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-01-09 13:30:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 13:45:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 13:45:00,TP_HIT
TREND,SHORT,1.96,2025-01-09 15:15:00,SL_TRAIL
TREND,SHORT,-2.25,2025-01-09 15:45:00,SL_TRAIL
SHADOW,SHORT,2.9066461517878226,2025-01-09 16:30:00,SHADOW_TRAIL
SWING,SHORT,3.0,2025-01-09 17:45:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 17:45:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 17:45:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 20:15:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 20:15:00,TP_HIT
SWING,SHORT,3.0,2025-01-09 20:15:00,TP_HIT
SHADOW,SHORT,3.1512908233977415,2025-01-09 22:15:00,CASHFLOW
TREND,SHORT,0.04,2025-01-09 22:30:00,SL_TRAIL
TREND,SHORT,-1.3,2025-01-10 02:00:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-10 02:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-10 02:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-10 02:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-10 06:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-10 06:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-10 06:15:00,SL_HIT
SWING,SHORT,-2.0,2025-01-10 07:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-10 07:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-10 07:30:00,SL_HIT
SWING,SHORT,3.0,2025-01-10 10:15:00,TP_HIT
SWING,SHORT,3.0,2025-01-10 12:15:00,TP_HIT
SHADOW,SHORT,4.146404719581539,2025-01-10 12:30:00,CASHFLOW
TREND,SHORT,0.98,2025-01-10 13:30:00,SL_TRAIL
SWING,SHORT,3.0,2025-01-10 13:30:00,TP_HIT
SHADOW,SHORT,4.841855034940306,2025-01-10 13:30:00,CASHFLOW
SHADOW,SHORT,4.778542409794768,2025-01-10 13:30:00,CASHFLOW
TREND,SHORT,-2.01,2025-01-10 14:15:00,SL_TRAIL
TREND,SHORT,0.26,2025-01-10 17:45:00,SL_TRAIL
SHADOW,SHORT,2.228542729138212,2025-01-11 04:45:00,CASHFLOW
TREND,SHORT,0.5,2025-01-11 06:00:00,SL_TRAIL
TREND,SHORT,-0.06,2025-01-11 10:00:00,SL_TRAIL
TREND,SHORT,-1.11,2025-01-11 14:45:00,SL_TRAIL
TREND,SHORT,-0.92,2025-01-11 20:15:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-11 20:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-11 20:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-11 21:00:00,SL_HIT
SHADOW,SHORT,2.164856783700136,2025-01-11 21:15:00,SHADOW_TRAIL
TREND,SHORT,-0.81,2025-01-12 03:00:00,SL_TRAIL
TREND,LONG,0.21,2025-01-12 06:15:00,SL_TRAIL
TREND,LONG,-0.18,2025-01-12 09:15:00,SL_TRAIL
SHADOW,SHORT,0.05839743701475847,2025-01-12 16:00:00,SHADOW_TRAIL
TREND,LONG,0.76,2025-01-12 20:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-13 00:30:00,SL_HIT
TREND,LONG,-0.97,2025-01-13 01:00:00,SL_TRAIL
SHADOW,SHORT,2.601892898430601,2025-01-13 01:45:00,CASHFLOW
SWING,SHORT,3.0,2025-01-13 02:15:00,TP_HIT
SWING,SHORT,3.0,2025-01-13 02:30:00,TP_HIT
SHADOW,SHORT,6.129399936528921,2025-01-13 05:45:00,CASHFLOW
SWING,LONG,-2.0,2025-01-13 06:15:00,SL_HIT
SWING,LONG,-2.0,2025-01-13 06:15:00,SL_HIT
TREND,SHORT,7.28,2025-01-13 12:00:00,SL_TRAIL
TREND,SHORT,-2.2,2025-01-13 13:15:00,SL_TRAIL
TREND,SHORT,-2.18,2025-01-13 14:30:00,SL_TRAIL
SHADOW,SHORT,7.17676856682408,2025-01-13 14:45:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-01-13 15:00:00,SL_HIT
SHADOW,SHORT,10.475196013121234,2025-01-13 15:00:00,SHADOW_TRAIL
SHADOW,SHORT,7.190166069696623,2025-01-13 15:00:00,SHADOW_TRAIL
SHADOW,SHORT,7.702917341877092,2025-01-13 15:00:00,SHADOW_TRAIL
SHADOW,SHORT,6.188068065331788,2025-01-13 15:00:00,SHADOW_TRAIL
SWING,SHORT,-2.0,2025-01-13 15:30:00,SL_HIT
SWING,SHORT,3.0,2025-01-13 17:45:00,TP_HIT
SWING,SHORT,3.0,2025-01-13 18:15:00,TP_HIT
SWING,SHORT,3.0,2025-01-13 18:15:00,TP_HIT
TREND,SHORT,-0.36,2025-01-13 19:15:00,SL_TRAIL
TREND,SHORT,-2.05,2025-01-13 20:30:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-13 20:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-13 21:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-13 21:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-13 21:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-13 22:15:00,SL_HIT
SWING,SHORT,-2.0,2025-01-13 22:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-13 22:45:00,SL_HIT
SWING,SHORT,3.0,2025-01-14 00:30:00,TP_HIT
SWING,SHORT,-2.0,2025-01-14 02:15:00,SL_HIT
TREND,LONG,-0.2,2025-01-14 05:30:00,SL_TRAIL
SHADOW,SHORT,2.1169865993264425,2025-01-14 05:45:00,CASHFLOW
TREND,LONG,-1.06,2025-01-14 07:45:00,SL_TRAIL
SWING,LONG,3.0,2025-01-14 09:15:00,TP_HIT
SWING,SHORT,-2.0,2025-01-14 09:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-14 09:45:00,SL_HIT
TREND,LONG,2.01,2025-01-14 10:15:00,SL_TRAIL
TREND,LONG,-1.04,2025-01-14 11:30:00,SL_TRAIL
SHADOW,SHORT,2.558599437712452,2025-01-14 15:30:00,CASHFLOW
TREND,LONG,-0.26,2025-01-14 16:00:00,SL_TRAIL
SWING,LONG,3.0,2025-01-14 22:45:00,TP_HIT
SWING,LONG,3.0,2025-01-14 22:45:00,TP_HIT
SWING,LONG,3.0,2025-01-14 22:45:00,TP_HIT
TREND,LONG,1.9,2025-01-14 23:30:00,SL_TRAIL
TREND,LONG,-1.36,2025-01-15 00:45:00,SL_TRAIL
TREND,LONG,-0.64,2025-01-15 06:15:00,SL_TRAIL
TREND,LONG,-0.53,2025-01-15 09:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-15 09:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-15 09:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-15 11:00:00,SL_HIT
SWING,LONG,3.0,2025-01-15 13:30:00,TP_HIT
SWING,LONG,3.0,2025-01-15 13:30:00,TP_HIT
SWING,LONG,3.0,2025-01-15 13:30:00,TP_HIT
TREND,LONG,1.44,2025-01-15 14:45:00,SL_TRAIL
TREND,LONG,1.19,2025-01-15 20:45:00,SL_TRAIL
TREND,LONG,-0.42,2025-01-16 00:15:00,SL_TRAIL
TREND,LONG,-1.14,2025-01-16 00:30:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-16 00:30:00,SL_HIT
TREND,LONG,-0.36,2025-01-16 03:00:00,SL_TRAIL
TREND,LONG,-0.75,2025-01-16 08:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-16 08:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-16 08:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-16 08:30:00,SL_HIT
SWING,LONG,3.0,2025-01-16 12:15:00,TP_HIT
SWING,LONG,3.0,2025-01-16 12:15:00,TP_HIT
SWING,LONG,3.0,2025-01-16 12:15:00,TP_HIT
TREND,LONG,0.35,2025-01-16 13:00:00,SL_TRAIL
TREND,LONG,-0.76,2025-01-16 14:30:00,SL_TRAIL
TREND,LONG,-0.97,2025-01-16 18:30:00,SL_TRAIL
TREND,LONG,-0.36,2025-01-16 21:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-16 22:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-16 22:30:00,SL_HIT
TREND,LONG,0.84,2025-01-17 01:30:00,SL_TRAIL
SWING,LONG,3.0,2025-01-17 01:30:00,TP_HIT
SWING,LONG,3.0,2025-01-17 01:30:00,TP_HIT
SWING,LONG,3.0,2025-01-17 01:30:00,TP_HIT
TREND,LONG,0.0,2025-01-17 02:30:00,SL_TRAIL
TREND,LONG,0.58,2025-01-17 08:15:00,SL_TRAIL
SWING,LONG,3.0,2025-01-17 09:00:00,TP_HIT
SWING,LONG,3.0,2025-01-17 09:00:00,TP_HIT
SWING,LONG,3.0,2025-01-17 09:00:00,TP_HIT
TREND,LONG,1.53,2025-01-17 15:15:00,SL_TRAIL
SWING,LONG,3.0,2025-01-17 15:15:00,TP_HIT
SWING,LONG,3.0,2025-01-17 20:45:00,TP_HIT
SWING,LONG,3.0,2025-01-17 20:45:00,TP_HIT
SWING,LONG,3.0,2025-01-17 20:45:00,TP_HIT
TREND,LONG,1.97,2025-01-18 00:30:00,SL_TRAIL
TREND,LONG,-1.02,2025-01-18 01:30:00,SL_TRAIL
TREND,LONG,-0.96,2025-01-18 02:45:00,SL_TRAIL
TREND,LONG,-1.41,2025-01-18 03:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-18 04:15:00,SL_HIT
SWING,LONG,-2.0,2025-01-18 05:15:00,SL_HIT
SWING,LONG,-2.0,2025-01-18 05:15:00,SL_HIT
SWING,LONG,-2.0,2025-01-18 05:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-18 05:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-18 05:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-18 08:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-18 08:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-18 10:30:00,SL_HIT
TREND,SHORT,-1.88,2025-01-18 11:30:00,SL_TRAIL
SWING,LONG,3.0,2025-01-18 12:15:00,TP_HIT
TREND,SHORT,-0.82,2025-01-18 13:45:00,SL_TRAIL
TREND,SHORT,-0.63,2025-01-18 15:30:00,SL_TRAIL
TREND,SHORT,0.48,2025-01-18 23:15:00,SL_TRAIL
TREND,SHORT,-1.24,2025-01-19 00:30:00,SL_TRAIL
SWING,LONG,3.0,2025-01-19 01:00:00,TP_HIT
SWING,LONG,3.0,2025-01-19 01:00:00,TP_HIT
SWING,SHORT,-2.0,2025-01-19 02:15:00,SL_HIT
SWING,SHORT,3.0,2025-01-19 04:15:00,TP_HIT
SWING,SHORT,3.0,2025-01-19 05:00:00,TP_HIT
SWING,SHORT,3.0,2025-01-19 05:00:00,TP_HIT
TREND,SHORT,3.97,2025-01-19 09:45:00,SL_TRAIL
TREND,SHORT,0.26,2025-01-19 13:15:00,SL_TRAIL
TREND,SHORT,-2.46,2025-01-19 13:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-19 14:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 14:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 14:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 15:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 15:00:00,SL_HIT
SWING,SHORT,3.0,2025-01-19 15:15:00,TP_HIT
SWING,SHORT,-2.0,2025-01-19 16:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 16:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 16:15:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 16:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 17:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-19 17:00:00,SL_HIT
TREND,LONG,-1.17,2025-01-19 21:00:00,SL_TRAIL
TREND,LONG,-2.18,2025-01-19 21:15:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-19 21:15:00,SL_HIT
SWING,LONG,-2.0,2025-01-19 21:15:00,SL_HIT
SWING,LONG,-2.0,2025-01-19 21:30:00,SL_HIT
TREND,LONG,-2.6,2025-01-19 21:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-19 22:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-19 22:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-19 22:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-19 22:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-19 22:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-19 23:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-19 23:15:00,SL_HIT
SWING,LONG,3.0,2025-01-19 23:45:00,TP_HIT
SWING,LONG,-2.0,2025-01-20 00:15:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 00:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 00:30:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 01:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 01:45:00,SL_HIT
SWING,LONG,3.0,2025-01-20 02:15:00,TP_HIT
SWING,LONG,3.0,2025-01-20 02:15:00,TP_HIT
SWING,LONG,3.0,2025-01-20 02:30:00,TP_HIT
SWING,SHORT,-2.0,2025-01-20 04:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 04:30:00,SL_HIT
TREND,SHORT,-2.2,2025-01-20 04:45:00,SL_TRAIL
SWING,SHORT,-2.0,2025-01-20 04:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 05:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 05:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 06:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 06:00:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 06:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 06:30:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 06:45:00,SL_HIT
SWING,SHORT,-2.0,2025-01-20 06:45:00,SL_HIT
TREND,LONG,-0.09,2025-01-20 07:00:00,SL_TRAIL
TREND,LONG,-2.0,2025-01-20 09:15:00,SL_TRAIL
TREND,LONG,-3.3,2025-01-20 12:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-20 12:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 12:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 12:00:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 12:30:00,SL_HIT
SWING,LONG,3.0,2025-01-20 13:15:00,TP_HIT
SWING,LONG,3.0,2025-01-20 13:15:00,TP_HIT
SWING,LONG,3.0,2025-01-20 13:15:00,TP_HIT
TREND,LONG,0.74,2025-01-20 17:00:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-20 17:30:00,SL_HIT
SWING,LONG,3.0,2025-01-20 17:45:00,TP_HIT
SWING,LONG,3.0,2025-01-20 18:45:00,TP_HIT
SWING,LONG,3.0,2025-01-20 18:45:00,TP_HIT
SWING,LONG,3.0,2025-01-20 18:45:00,TP_HIT
SWING,LONG,-2.0,2025-01-20 23:15:00,SL_HIT
TREND,LONG,-2.71,2025-01-20 23:45:00,SL_TRAIL
SWING,LONG,-2.0,2025-01-20 23:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 23:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-20 23:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-21 00:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-21 00:45:00,SL_HIT
SWING,LONG,-2.0,2025-01-21 00:45:00,SL_HIT
SWING,LONG,3.0,2025-01-21 01:45:00,TP_HIT
SWING,LONG,3.0,2025-01-21 01:45:00,TP_HIT
SWING,LONG,3.0,2025-01-21 02:00:00,TP_HIT
